transactionid,customerid,franchiseid,datetime,product,quantity,unitprice,totalprice,paymentmethod,cardnumber
1001041,2000029,3000022,2024-05-13 12:00:36.133,Outback Oatmeal,5,3,15,amex,376646681363491
1001042,2000187,3000032,2024-05-11 16:15:36.139,Pearly Pies,7,3,21,amex,349335050402585
1001043,2000222,3000037,2024-05-14 12:53:11.75,Golden Gate Ginger,1,3,3,mastercard,2266203277847724
1001044,2000033,3000033,2024-05-12 12:36:49.574,Tokyo Tidbits,9,3,27,amex,346087477081376
1001045,2000022,3000009,2024-05-01 02:42:58.188,Tokyo Tidbits,3,3,9,amex,372089744170179
1001046,2000083,3000009,2024-05-07 11:16:15.447,Orchard Oasis,2,3,6,mastercard,5531628901312228
1001049,2000291,3000005,2024-05-11 21:23:06.096,Austin Almond Biscotti,2,3,6,mastercard,2685476611997735
1001050,2000121,3000015,2024-05-17 11:24:16.348,Tokyo Tidbits,5,3,15,mastercard,2711674406772911
1001051,2000275,3000003,2024-05-04 06:43:08.718,Golden Gate Ginger,2,3,6,visa,4340633329814379
1001052,2000031,3000043,2024-05-10 10:55:08.265,Golden Gate Ginger,9,3,27,amex,372405057456262
1001053,2000120,3000045,2024-05-16 22:37:21.963,Austin Almond Biscotti,6,3,18,amex,347381291900864
1001054,2000094,3000019,2024-05-02 03:53:34.304,Tokyo Tidbits,2,3,6,visa,4268292364806168
1001056,2000055,3000005,2024-05-14 18:43:09.093,Pearly Pies,5,3,15,visa,4251456760608945
1001057,2000098,3000032,2024-05-11 22:08:58.831,Golden Gate Ginger,6,3,18,visa,4628015374212647
1001058,2000257,3000003,2024-05-08 07:11:28.96,Austin Almond Biscotti,1,3,3,visa,4048415230232767
1001059,2000125,3000043,2024-05-08 14:06:33.878,Tokyo Tidbits,5,3,15,mastercard,5313867613782989
1001062,2000102,3000005,2024-05-15 11:21:04.894,Tokyo Tidbits,6,3,18,visa,4171656704668676
1001063,2000090,3000006,2024-05-11 09:00:08.475,Orchard Oasis,8,3,24,visa,4039568984823503
1001064,2000283,3000043,2024-05-06 12:53:39.183,Austin Almond Biscotti,10,3,30,visa,4833690468966158
1001066,2000034,3000040,2024-05-16 19:32:13.566,Outback Oatmeal,3,3,9,visa,4900811658457273
1001067,2000165,3000006,2024-05-12 16:32:14.471,Orchard Oasis,4,3,12,visa,4221312207278965
1001068,2000086,3000023,2024-05-04 03:53:53.377,Pearly Pies,7,3,21,mastercard,2708070393118843
1001069,2000023,3000010,2024-05-07 22:02:07.28,Golden Gate Ginger,5,3,15,amex,375436789506089
1001070,2000182,3000029,2024-05-07 08:34:40.037,Outback Oatmeal,5,3,15,visa,4982240666548306
1001071,2000147,3000018,2024-05-08 20:45:01.581,Pearly Pies,6,3,18,visa,4030217605222948
1001072,2000111,3000007,2024-05-15 00:53:55.504,Austin Almond Biscotti,4,3,12,mastercard,2248670036132510
1001073,2000226,3000006,2024-05-08 04:18:00.405,Tokyo Tidbits,5,3,15,amex,372098208101851
1001074,2000149,3000005,2024-05-14 18:36:27.122,Outback Oatmeal,5,3,15,mastercard,5454491418324449
1001075,2000261,3000010,2024-05-03 08:15:18.255,Outback Oatmeal,5,3,15,visa,4979400393414058
1001076,2000234,3000016,2024-05-09 11:43:12.7,Outback Oatmeal,1,3,3,mastercard,2718849713463502
1001077,2000021,3000009,2024-05-14 17:07:27.456,Outback Oatmeal,2,3,6,mastercard,2288642356597441
1001078,2000120,3000011,2024-05-04 19:07:52.645,Tokyo Tidbits,6,3,18,visa,4580773299809048
1001080,2000193,3000035,2024-05-15 13:47:53.168,Pearly Pies,8,3,24,mastercard,2236491462205751
1001082,2000142,3000003,2024-05-07 21:47:07.039,Tokyo Tidbits,3,3,9,mastercard,2720769398682885
1001083,2000085,3000024,2024-05-12 09:02:25.783,Tokyo Tidbits,8,3,24,visa,4166610720386570
1001084,2000265,3000006,2024-05-03 12:53:34.854,Golden Gate Ginger,7,3,21,mastercard,5277631601296244
1001085,2000285,3000017,2024-05-10 17:38:51.733,Tokyo Tidbits,10,3,30,amex,372042441258169
1001086,2000212,3000044,2024-05-14 07:36:11.976,Golden Gate Ginger,7,3,21,mastercard,2230050437589289
1001087,2000003,3000008,2024-05-17 11:01:41.673,Orchard Oasis,1,3,3,visa,4547922648062641
1001089,2000175,3000028,2024-05-06 10:38:22.537,Tokyo Tidbits,10,3,30,amex,341654439047087
1001091,2000113,3000040,2024-05-05 06:05:43.923,Outback Oatmeal,4,3,12,mastercard,2246940969344362
1001092,2000168,3000010,2024-05-08 23:26:13.658,Tokyo Tidbits,3,3,9,visa,4522325342697770
1001093,2000159,3000032,2024-05-14 22:08:38.298,Tokyo Tidbits,5,3,15,visa,4189015071048352
1001095,2000049,3000037,2024-05-07 11:41:21.619,Golden Gate Ginger,8,3,24,visa,4911328703319652
1001096,2000094,3000044,2024-05-15 08:04:00.614,Orchard Oasis,4,3,12,mastercard,2720304032395247
1001097,2000019,3000029,2024-05-07 05:18:01.82,Golden Gate Ginger,4,3,12,amex,379576441684588
1001098,2000159,3000036,2024-05-14 08:22:34.153,Austin Almond Biscotti,10,3,30,mastercard,2711351106908018
1001099,2000147,3000037,2024-05-09 17:49:39.612,Austin Almond Biscotti,10,3,30,amex,378882212962547
1001100,2000161,3000043,2024-05-02 13:22:24.281,Outback Oatmeal,4,3,12,mastercard,2715583763100341
1001101,2000166,3000034,2024-05-16 03:00:19.136,Golden Gate Ginger,5,3,15,amex,375686587748685
1001102,2000030,3000033,2024-05-04 04:53:15.339,Golden Gate Ginger,8,3,24,amex,340406035529666
1001103,2000130,3000045,2024-05-02 04:58:21.874,Orchard Oasis,4,3,12,visa,4118829724949683
1001104,2000091,3000027,2024-05-01 09:24:05.933,Orchard Oasis,10,3,30,visa,4880323437156576
1001105,2000007,3000010,2024-05-02 19:55:22.292,Austin Almond Biscotti,3,3,9,amex,372624365546594
1001106,2000252,3000010,2024-05-17 01:27:22.642,Orchard Oasis,9,3,27,amex,377034135889818
1001107,2000019,3000003,2024-05-10 06:44:20.767,Orchard Oasis,4,3,12,mastercard,2233448546482056
1001108,2000262,3000006,2024-05-13 21:13:51.144,Pearly Pies,9,3,27,mastercard,2712689213278968
1001111,2000026,3000036,2024-05-14 23:57:38.464,Golden Gate Ginger,7,3,21,mastercard,2276647626613682
1001112,2000288,3000022,2024-05-12 22:08:12.809,Tokyo Tidbits,3,3,9,amex,341633746822408
1001113,2000041,3000044,2024-05-12 08:57:20.873,Golden Gate Ginger,6,3,18,mastercard,2720699018977920
1001114,2000078,3000003,2024-05-13 05:52:34.998,Austin Almond Biscotti,10,3,30,mastercard,2720575356886230
1001115,2000117,3000016,2024-05-05 21:31:38.404,Tokyo Tidbits,4,3,12,amex,349170919390964
1001116,2000259,3000029,2024-05-05 11:26:51.964,Orchard Oasis,4,3,12,amex,341051008219876
1001118,2000042,3000008,2024-05-01 15:40:52.304,Golden Gate Ginger,3,3,9,mastercard,5434718857205548
1001119,2000100,3000045,2024-05-14 08:34:23.787,Outback Oatmeal,7,3,21,amex,344303768822986
1001120,2000102,3000026,2024-05-03 20:35:31.505,Golden Gate Ginger,10,3,30,visa,4043505225074516
1001121,2000201,3000011,2024-05-10 12:56:41.431,Orchard Oasis,1,3,3,visa,4185389487547255
1001122,2000153,3000027,2024-05-02 12:30:45.444,Orchard Oasis,9,3,27,amex,344491434952467
1001123,2000219,3000010,2024-05-06 15:54:54.567,Golden Gate Ginger,2,3,6,mastercard,2259209734023113
1001124,2000226,3000018,2024-05-06 23:13:54.289,Outback Oatmeal,8,3,24,visa,4680731635178584
1001127,2000157,3000041,2024-05-14 16:46:03.171,Austin Almond Biscotti,6,3,18,visa,4228451109786809
1001128,2000106,3000004,2024-05-08 23:07:01.395,Austin Almond Biscotti,7,3,21,amex,342086523926810
1001129,2000171,3000035,2024-05-05 02:39:32.057,Tokyo Tidbits,7,3,21,mastercard,2700077983944973
1001130,2000186,3000030,2024-05-12 02:40:01.908,Orchard Oasis,9,3,27,amex,342307082922580
1001132,2000171,3000027,2024-05-08 01:27:04.966,Orchard Oasis,3,3,9,mastercard,5161747993814102
1001134,2000189,3000032,2024-05-06 04:25:42.428,Pearly Pies,7,3,21,visa,4927643905031877
1001135,2000127,3000042,2024-05-16 03:08:31.87,Outback Oatmeal,6,3,18,mastercard,2713135070025398
1001136,2000148,3000010,2024-05-03 08:24:20.1,Golden Gate Ginger,7,3,21,amex,371137711804774
1001137,2000114,3000041,2024-05-02 20:19:05.379,Tokyo Tidbits,2,3,6,mastercard,2248796723007739
1001138,2000248,3000042,2024-05-10 16:36:15.665,Pearly Pies,7,3,21,visa,4452043781226720
1001139,2000263,3000027,2024-05-09 14:01:40.228,Golden Gate Ginger,9,3,27,amex,340207388462400
1001140,2000233,3000028,2024-05-07 11:08:05.417,Tokyo Tidbits,6,3,18,visa,4250624736843653
1001141,2000049,3000024,2024-05-05 16:06:52.755,Pearly Pies,7,3,21,amex,379115012844444
1001142,2000274,3000005,2024-05-08 10:21:37.68,Austin Almond Biscotti,9,3,27,mastercard,5386923674729948
1001143,2000202,3000007,2024-05-16 04:26:18.913,Austin Almond Biscotti,10,3,30,mastercard,2229932623433237
1001145,2000170,3000042,2024-05-10 14:05:41.857,Outback Oatmeal,5,3,15,amex,379749227359069
1001146,2000083,3000019,2024-05-15 03:58:04.326,Outback Oatmeal,3,3,9,visa,4094206915446415
1001147,2000179,3000015,2024-05-07 02:20:21.182,Outback Oatmeal,6,3,18,amex,348220219930422
1001149,2000298,3000023,2024-05-16 11:00:19.986,Tokyo Tidbits,5,3,15,mastercard,2639146813719453
1001150,2000172,3000037,2024-05-02 19:04:59.709,Orchard Oasis,2,3,6,amex,371004153807857
1001151,2000015,3000033,2024-05-07 12:39:28.428,Golden Gate Ginger,8,3,24,mastercard,5508069893065889
1001152,2000238,3000033,2024-05-03 16:24:13.381,Orchard Oasis,2,3,6,amex,378197255343749
1001153,2000126,3000041,2024-05-14 01:12:48.648,Tokyo Tidbits,6,3,18,mastercard,2263079584156691
1001154,2000208,3000005,2024-05-02 17:22:09.421,Austin Almond Biscotti,1,3,3,amex,340251536401324
1001155,2000042,3000043,2024-05-03 00:33:35.822,Austin Almond Biscotti,7,3,21,mastercard,2273314219831147
1001156,2000140,3000031,2024-05-10 13:17:11.99,Pearly Pies,1,3,3,mastercard,2716722092754886
1001157,2000289,3000008,2024-05-08 12:47:08.264,Tokyo Tidbits,1,3,3,mastercard,2308202448177821
1001159,2000191,3000038,2024-05-16 09:09:53.104,Outback Oatmeal,10,3,30,mastercard,5348733870241045
1001160,2000038,3000035,2024-05-04 13:02:31.378,Pearly Pies,1,3,3,visa,4862844006013304
1001161,2000118,3000044,2024-05-05 22:21:59.219,Pearly Pies,8,3,24,amex,344587964645650
1001162,2000022,3000023,2024-05-06 09:34:56.124,Orchard Oasis,5,3,15,amex,342387988462048
1001163,2000013,3000035,2024-05-13 16:26:55.106,Orchard Oasis,10,3,30,mastercard,2230333772005925
1001164,2000160,3000019,2024-05-10 21:42:37.02,Pearly Pies,3,3,9,amex,349037432966309
1001166,2000199,3000042,2024-05-05 07:33:57.537,Tokyo Tidbits,7,3,21,amex,379017698479182
1001167,2000198,3000027,2024-05-02 16:49:05.741,Outback Oatmeal,6,3,18,visa,4195331398904298
1001168,2000055,3000026,2024-05-13 23:34:47.014,Austin Almond Biscotti,3,3,9,visa,4705876493777125
1001169,2000022,3000044,2024-05-13 06:41:22.987,Tokyo Tidbits,8,3,24,mastercard,2710822980027365
1001170,2000107,3000007,2024-05-16 19:52:36.619,Austin Almond Biscotti,6,3,18,mastercard,5247357303156810
1001171,2000063,3000034,2024-05-07 17:51:40.352,Austin Almond Biscotti,3,3,9,visa,4813396309333319
1001172,2000218,3000018,2024-05-10 09:15:10.336,Outback Oatmeal,5,3,15,mastercard,2270051293251460
1001173,2000037,3000005,2024-05-10 07:55:02.323,Outback Oatmeal,1,3,3,visa,4275380231325214
1001175,2000087,3000032,2024-05-16 23:31:59.938,Pearly Pies,5,3,15,mastercard,5313347886518014
1001176,2000214,3000017,2024-05-13 08:18:45.427,Orchard Oasis,8,3,24,amex,342271677517983
1001177,2000193,3000025,2024-05-11 13:00:12.956,Pearly Pies,9,3,27,visa,4062629605968802
1001178,2000242,3000004,2024-05-03 01:57:02.094,Golden Gate Ginger,9,3,27,mastercard,5385364000749337
1001179,2000018,3000045,2024-05-01 16:22:16.937,Golden Gate Ginger,2,3,6,mastercard,5452951980483487
1001180,2000127,3000027,2024-05-16 08:49:15.946,Austin Almond Biscotti,4,3,12,visa,4015700992526293
1001181,2000257,3000026,2024-05-07 09:29:37.269,Outback Oatmeal,7,3,21,visa,4828340287435459
1001183,2000177,3000016,2024-05-03 05:33:40.344,Orchard Oasis,9,3,27,amex,345980007114777
1001184,2000117,3000033,2024-05-09 19:43:34.18,Austin Almond Biscotti,1,3,3,amex,348677732199886
1001185,2000270,3000029,2024-05-08 21:11:15.396,Outback Oatmeal,10,3,30,amex,347669741619104
1001186,2000006,3000037,2024-05-05 10:31:33.441,Orchard Oasis,2,3,6,mastercard,2616748424541858
1001187,2000297,3000012,2024-05-12 17:08:41.995,Golden Gate Ginger,8,3,24,amex,347070331760392
1001188,2000090,3000016,2024-05-12 03:58:18.346,Austin Almond Biscotti,10,3,30,amex,346203424110255
1001189,2000140,3000036,2024-05-15 18:35:10.668,Austin Almond Biscotti,8,3,24,amex,376353228943931
1001190,2000073,3000024,2024-05-16 21:05:09.841,Outback Oatmeal,3,3,9,mastercard,5154950910661031
1001191,2000195,3000015,2024-05-09 15:31:35.752,Golden Gate Ginger,7,3,21,mastercard,2275888264158884
1001192,2000183,3000011,2024-05-10 07:41:49.447,Golden Gate Ginger,2,3,6,visa,4622410851324047
1001195,2000109,3000016,2024-05-07 13:11:00.391,Pearly Pies,5,3,15,amex,346738719093377
1001196,2000268,3000044,2024-05-08 02:55:06.324,Outback Oatmeal,10,3,30,visa,4902065495120739
1001198,2000236,3000042,2024-05-04 09:14:28.298,Golden Gate Ginger,6,3,18,mastercard,2507368196502798
1001199,2000237,3000029,2024-05-08 18:12:48.012,Orchard Oasis,5,3,15,visa,4768869341025585
1001200,2000177,3000016,2024-05-14 14:59:25.411,Golden Gate Ginger,4,3,12,mastercard,2352402069481099
1001201,2000014,3000009,2024-05-06 08:31:06.674,Pearly Pies,6,3,18,amex,348697250246257
1001203,2000265,3000044,2024-05-01 20:58:29.68,Tokyo Tidbits,4,3,12,amex,341340063784779
1001204,2000068,3000011,2024-05-15 14:43:37.093,Pearly Pies,3,3,9,mastercard,2247691770954274
1001205,2000049,3000043,2024-05-05 16:51:19.82,Austin Almond Biscotti,1,3,3,amex,345806137268532
1001206,2000213,3000031,2024-05-11 05:38:49.904,Golden Gate Ginger,1,3,3,mastercard,2274400367651863
1001208,2000206,3000004,2024-05-08 00:50:15.862,Golden Gate Ginger,8,3,24,mastercard,2575434057290068
1001209,2000204,3000041,2024-05-16 16:49:50.409,Golden Gate Ginger,4,3,12,mastercard,5436354229267426
1001210,2000005,3000043,2024-05-15 21:59:21.043,Austin Almond Biscotti,8,3,24,amex,341205371930770
1001212,2000193,3000033,2024-05-01 13:25:09.577,Orchard Oasis,9,3,27,mastercard,2707247216450170
1001214,2000220,3000032,2024-05-03 01:51:47.551,Orchard Oasis,5,3,15,mastercard,5377027918860377
1001215,2000203,3000040,2024-05-15 12:43:23.859,Outback Oatmeal,6,3,18,mastercard,2253112697793894
1001216,2000166,3000029,2024-05-02 12:29:54.198,Golden Gate Ginger,7,3,21,mastercard,2708285999337114
1001217,2000099,3000009,2024-05-07 15:49:48.344,Tokyo Tidbits,3,3,9,mastercard,5271487493704662
1001218,2000276,3000005,2024-05-04 05:36:43.722,Outback Oatmeal,5,3,15,amex,346372767123835
1001219,2000231,3000037,2024-05-06 12:56:29.03,Golden Gate Ginger,2,3,6,amex,371930679531482
1001221,2000023,3000043,2024-05-11 22:23:33.312,Orchard Oasis,5,3,15,amex,378973150205716
1001222,2000241,3000033,2024-05-04 15:46:51.983,Pearly Pies,2,3,6,visa,4598384841656703
1001223,2000142,3000016,2024-05-11 17:00:04.181,Tokyo Tidbits,2,3,6,amex,376290568390457
1001225,2000290,3000017,2024-05-02 00:27:58.217,Golden Gate Ginger,7,3,21,visa,4222342646980375
1001227,2000131,3000043,2024-05-01 00:38:01.785,Pearly Pies,7,3,21,mastercard,2717014331999509
1001230,2000289,3000026,2024-05-13 23:27:05.97,Outback Oatmeal,7,3,21,mastercard,2565131653282281
1001231,2000166,3000033,2024-05-15 03:48:58.314,Austin Almond Biscotti,4,3,12,visa,4787407341051868
1001232,2000289,3000017,2024-05-09 10:14:54.4,Outback Oatmeal,10,3,30,amex,347401981195359
1001233,2000139,3000007,2024-05-03 18:18:19.363,Austin Almond Biscotti,1,3,3,mastercard,5133396523228956
1001234,2000072,3000026,2024-05-11 17:11:55.3,Pearly Pies,3,3,9,visa,4829100785001834
1001235,2000295,3000035,2024-05-15 22:27:12.201,Tokyo Tidbits,2,3,6,mastercard,2256955166927246
1001236,2000090,3000003,2024-05-01 23:55:54.079,Pearly Pies,7,3,21,visa,4528404029719464
1001237,2000010,3000030,2024-05-05 12:05:08.15,Golden Gate Ginger,9,3,27,mastercard,5172968856453450
1001238,2000248,3000025,2024-05-12 10:00:30.068,Orchard Oasis,10,3,30,amex,349508168665059
1001239,2000019,3000032,2024-05-08 22:48:46.245,Outback Oatmeal,5,3,15,visa,4724654931460308
1001241,2000017,3000026,2024-05-08 16:43:23.105,Tokyo Tidbits,7,3,21,amex,371574557244824
1001242,2000241,3000024,2024-05-17 06:53:41.608,Austin Almond Biscotti,4,3,12,amex,340477128283727
1001243,2000108,3000043,2024-05-16 09:01:23.927,Pearly Pies,1,3,3,amex,373183501024973
1001244,2000147,3000003,2024-05-05 08:57:17.849,Austin Almond Biscotti,5,3,15,mastercard,2263190550929225
1001247,2000117,3000042,2024-05-14 16:27:07.521,Outback Oatmeal,10,3,30,mastercard,2225039739629031
1002080,2000084,3000005,2024-05-12 07:16:30.787,Tokyo Tidbits,3,3,9,mastercard,2257638075692932
1002081,2000115,3000017,2024-05-09 11:03:18.748,Pearly Pies,4,3,12,amex,349707887744050
1002082,2000045,3000009,2024-05-08 07:34:31.112,Tokyo Tidbits,2,3,6,visa,4048013457598323
1002083,2000263,3000008,2024-05-17 04:32:22.405,Outback Oatmeal,3,3,9,amex,372423837940802
1002085,2000277,3000022,2024-05-14 06:57:56.479,Outback Oatmeal,2,3,6,mastercard,2720407285009231
1002087,2000061,3000045,2024-05-15 21:10:26.538,Orchard Oasis,7,3,21,visa,4241095854283133
1002088,2000196,3000009,2024-05-07 11:26:11.835,Pearly Pies,8,3,24,mastercard,2290685497801897
1002089,2000212,3000009,2024-05-15 16:07:28.627,Tokyo Tidbits,5,3,15,mastercard,2248325631072021
1002091,2000024,3000001,2024-05-11 20:37:33.989,Pearly Pies,4,3,12,mastercard,2304527808657739
1002092,2000060,3000009,2024-05-01 16:37:12.433,Tokyo Tidbits,6,3,18,amex,349200032352532
1002093,2000072,3000018,2024-05-15 16:04:07.326,Outback Oatmeal,8,3,24,amex,346014306960901
1002094,2000046,3000015,2024-05-13 12:54:34.66,Golden Gate Ginger,4,3,12,amex,341113675319296
1002095,2000294,3000001,2024-05-12 01:47:41.351,Orchard Oasis,10,3,30,amex,371147852674936
1002096,2000079,3000004,2024-05-17 05:22:14.836,Austin Almond Biscotti,4,3,12,mastercard,2231806574705387
1002097,2000121,3000013,2024-05-12 21:39:05.701,Tokyo Tidbits,5,3,15,visa,4919394918510966
1002098,2000004,3000023,2024-05-13 09:33:26.596,Golden Gate Ginger,3,3,9,visa,4970778111222989
1002099,2000072,3000026,2024-05-06 22:42:48.504,Orchard Oasis,8,3,24,mastercard,5325510256976767
1002100,2000027,3000040,2024-05-13 15:23:46.303,Golden Gate Ginger,3,3,9,mastercard,2431808879393222
1002101,2000143,3000015,2024-05-13 10:03:28.907,Outback Oatmeal,5,3,15,visa,4811201925742020
1002102,2000040,3000044,2024-05-11 07:31:33.629,Pearly Pies,5,3,15,amex,371022135797129
1002103,2000100,3000005,2024-05-04 02:25:16.16,Outback Oatmeal,7,3,21,visa,4905694726483603
1002104,2000042,3000031,2024-05-06 23:19:54.377,Tokyo Tidbits,6,3,18,visa,4786612706020934
1002105,2000135,3000006,2024-05-09 19:54:14.243,Tokyo Tidbits,9,3,27,mastercard,2518559194479339
1002106,2000121,3000032,2024-05-12 14:14:53.373,Orchard Oasis,10,3,30,amex,376383893512927
1002107,2000205,3000016,2024-05-01 20:29:34.561,Orchard Oasis,4,3,12,amex,341635222946007
1002108,2000099,3000010,2024-05-15 09:05:53.609,Austin Almond Biscotti,9,3,27,visa,4530264438096524
1002109,2000006,3000032,2024-05-13 18:53:45.712,Outback Oatmeal,4,3,12,mastercard,5144871224966697
1002110,2000174,3000023,2024-05-09 00:19:51.643,Golden Gate Ginger,3,3,9,amex,345635975634657
1002111,2000075,3000001,2024-05-11 15:39:23.062,Pearly Pies,1,3,3,amex,344207656271265
1002112,2000079,3000042,2024-05-05 02:47:26.618,Orchard Oasis,5,3,15,amex,347450566298450
1002113,2000183,3000038,2024-05-07 09:48:38.474,Golden Gate Ginger,4,3,12,amex,346429887555104
1002114,2000068,3000003,2024-05-08 02:57:42.136,Pearly Pies,10,3,30,mastercard,5218058611576112
1002115,2000264,3000011,2024-05-03 08:50:44.297,Austin Almond Biscotti,6,3,18,mastercard,2362960646719891
1002116,2000285,3000027,2024-05-14 05:39:44.614,Orchard Oasis,6,3,18,mastercard,2271643430558895
1002117,2000200,3000031,2024-05-05 19:06:53.92,Austin Almond Biscotti,8,3,24,visa,4182603172413109
1002118,2000189,3000019,2024-05-09 12:54:16.903,Outback Oatmeal,9,3,27,amex,348478669079278
1002119,2000157,3000008,2024-05-16 23:11:36.501,Golden Gate Ginger,2,3,6,amex,370507260059528
1002120,2000083,3000012,2024-05-15 05:27:55.484,Golden Gate Ginger,8,3,24,mastercard,2238205752544499
1002121,2000209,3000043,2024-05-06 15:41:24.424,Pearly Pies,5,3,15,visa,4835923433277890
1002122,2000152,3000028,2024-05-16 02:26:28.207,Orchard Oasis,9,3,27,mastercard,5492783235386633
1002123,2000154,3000007,2024-05-13 11:45:46.729,Austin Almond Biscotti,5,3,15,visa,4485315947259923
1002124,2000212,3000009,2024-05-14 21:11:23.564,Outback Oatmeal,6,3,18,mastercard,2232491435531469
1002125,2000088,3000016,2024-05-16 13:51:05.321,Tokyo Tidbits,6,3,18,mastercard,5275927402393087
1002126,2000189,3000019,2024-05-08 05:28:46.404,Golden Gate Ginger,10,3,30,amex,379804689251054
1002127,2000160,3000009,2024-05-08 08:36:23.121,Pearly Pies,8,3,24,mastercard,5113583087116784
1002128,2000112,3000024,2024-05-12 12:15:31.695,Outback Oatmeal,10,3,30,visa,4883194504052106
1002129,2000053,3000028,2024-05-07 03:10:34.02,Austin Almond Biscotti,10,3,30,amex,349312873235286
